file_name,Número de 44 dígitos,chNFe,xMun,Texto após último ponto e vírgula,vProd
31231202334933000140550010000065311104638600-nfe,31231260665981000975550010008097571487730471,31231202334933000140550010000065311104638600,SANTA BARBARA DO TUGURIO,Simples Remessa sem retorno. Compras compartilhadas do CISALV. 31231260665981000975550010008097571487730471 UNIAO ESTADO,1768.00
31231202334933000140550010000065321930332108-nfe,31231218269125000187550010006335081656940034,31231202334933000140550010000065321930332108,SANTA BARBARA DO TUGURIO,BIOHOSP ESTADO,4257.64
31231202334933000140550010000065331636981061-nfe,31231242799163000126550010001411611401636724,31231202334933000140550010000065331636981061,RESSAQUINHA,BH FARMA ESTADO,1293.15
31231202334933000140550010000065341544437001-nfe,35231231498120000194550010000152481102498135,31231202334933000140550010000065341544437001,ALFREDO VASCONCELOS,BELLAMED,1271.00
31231202334933000140550010000065351003103450-nfe,41231237882886000154550010000017801000021763,31231202334933000140550010000065351003103450,CIPOTANEA,Simples Remessa sem retorno. Compras compartilhadas do CISALV. 41231237882886000154550010000017801000021763 VERDE MMH,14.00
31231202334933000140550010000065361101094614-nfe,41231223228076000174550010000292961593588152,31231202334933000140550010000065361101094614,BARBACENA,CMH - MELHOR EM CASA,2055.00
31231202334933000140550010000065371841003946-nfe,43231232364822000148550010000072901000199530,31231202334933000140550010000065371841003946,BARBACENA,TERRASUL - MELHOR EM CASA,3200.00
31231202334933000140550010000065381861636909-nfe,43231222862531000126550010000257881968207587,31231202334933000140550010000065381861636909,BARBACENA,Simples Remessa sem retorno. Compras compartilhadas do CISALV. 43231222862531000126550010000257881968207587 TOP NORTE,285.00
31231202334933000140550010000065391613133300-nfe,43231232364822000148550010000072911000199545,31231202334933000140550010000065391613133300,BARBACENA,TERRASUL - MELHOR EM CASA,80.00
31231202334933000140550010000065401911754959-nfe,31231203945035000191550010002745121009437929,31231202334933000140550010000065401911754959,BARBACENA,ACACIA ESTADO,3450.10
31231202334933000140550010000065411773251350-nfe,35231208231734000193550000001544161001761036,31231202334933000140550010000065411773251350,BARBACENA,FUTURA ESTADO,334.08
31231202334933000140550010000065421525859852-nfe,31231260665981000975550010008135271241299711,31231202334933000140550010000065421525859852,BARBACENA,UNIAO ESTADO,878.40
31231202334933000140550010000065431387356254-nfe,31231200874929000140550010005191591733208449,31231202334933000140550010000065431387356254,BARBACENA,MEDCENTER ESTADO,120.29
31231202334933000140550010000065441139953756-nfe,31231260665981000975550010008097551020512144,31231202334933000140550010000065441139953756,BARBACENA,UNIAO QUIMICA ESTADO,10183.68
31231202334933000140550010000065451109045018-nfe,31231242799163000126550010001411631039616183,31231202334933000140550010000065451109045018,BARBACENA,BH FARMA ESTADO,3524.47
31231202334933000140550010000065461705105863-nfe,31231242799163000126550010001411691633169082,31231202334933000140550010000065461705105863,BARBACENA,BH FARMA ESTADO,21414.40
31231202334933000140550010000065471310455508-nfe,31231218269125000187550010006353451375345657,31231202334933000140550010000065471310455508,BARBACENA,BIOHOSP ESTADO,4554.72
31231202334933000140550010000065481518889605-nfe,31231202305767000154550010000115551225450029,31231202334933000140550010000065481518889605,BARBACENA,MAT MED MMH,1000.00
31231202334933000140550010000065491015281108-nfe,43231231097402000180550010000038431302426425,31231202334933000140550010000065491015281108,BARBACENA,ADL MEDICAMENTOS - MELHOR EM CASA,136.00
31231202334933000140550010000065501182350615-nfe,31231260665981000975550010008136481224077710,31231202334933000140550010000065501182350615,ALFREDO VASCONCELOS,UNIAO ESTADO,219.60
31231202334933000140550010000065511705219419-nfe,31231218269125000187550010006349151375234684,31231202334933000140550010000065511705219419,ALFREDO VASCONCELOS,BIOHOSP ESTADO,342.60
31231202334933000140550010000065521238187212-nfe,31231200874929000140550010005191841793415095,31231202334933000140550010000065521238187212,ALFREDO VASCONCELOS,MEDCENTER ESTADO,250.60
31231202334933000140550010000065531860045016-nfe,31231203945035000191550010002744291009435103,31231202334933000140550010000065531860045016,ALFREDO VASCONCELOS,ACACIA ESTADO,1062.75
31231202334933000140550010000065541610953745-nfe,35231208231734000193550000001544221001761092,31231202334933000140550010000065541610953745,ALFREDO VASCONCELOS,FUTURA ESTADO,261.00
31231202334933000140550010000065551916971713-nfe,31231242799163000126550010001411671309410018,31231202334933000140550010000065551916971713,ALFREDO VASCONCELOS,BH FARMA ESTADO,295.40
31231202334933000140550010000065561301571052-nfe,31231242799163000126550010001411721440793740,31231202334933000140550010000065561301571052,ALFREDO VASCONCELOS,BH FARMA ESTADO,3077.25
31231202334933000140550010000065571210831083-nfe,31231218269125000187550010006340341633731690,31231202334933000140550010000065571210831083,DESTERRO DO MELO,BIOHOSP ESTADO,984.00
31231202334933000140550010000065581010466613-nfe,31231203945035000191550010002750091009461139,31231202334933000140550010000065581010466613,DESTERRO DO MELO,ACACIA ESTADO,465.00
31231202334933000140550010000065591800881016-nfe,31231225031668000127550010000583511375474416,31231202334933000140550010000065591800881016,DESTERRO DO MELO,SAMEH ESTADO,127.98
31231202334933000140550010000065601661784794-nfe,31231225031668000127550010000571161897896415,31231202334933000140550010000065601661784794,DESTERRO DO MELO,SAMEH ESTADO,218.80
31231202334933000140550010000065611105219465-nfe,31231200874929000140550010005187311008936171,31231202334933000140550010000065611105219465,CIPOTANEA,MEDCENTER ESTADO,835.83
31231202334933000140550010000065621804791041-nfe,35231208231734000193550000001547391001764281,31231202334933000140550010000065621804791041,CIPOTANEA,FUTURA ESTADO,130.50
31231202334933000140550010000065631666299543-nfe,31231202814497000700550200012236781833123214,31231202334933000140550010000065631666299543,CIPOTANEA,CIMED ESTADO,1110.00
31231202334933000140550010000065641629105215-nfe,35231208231734000193550000001541281001758137,31231202334933000140550010000065641629105215,CIPOTANEA,FUTURA ESTADO,130.50
31231202334933000140550010000065651141039349-nfe,31231267729178000220550010007643091010008408,31231202334933000140550010000065651141039349,CIPOTANEA,RIOCLARENSE ESTADO,1820.31
31231202334933000140550010000065661021990949-nfe,31231200874929000140550010005182191329533371,31231202334933000140550010000065661021990949,CIPOTANEA,MEDCENTER ESTADO,1396.00
31231202334933000140550010000065671983498340-nfe,31231273856593001057550010007901241980609782,31231202334933000140550010000065671983498340,CIPOTANEA,PRATI ESTADO,2110.60
31231202334933000140550010000065681100910950-nfe,31231225031668000127550010000583951120111843,31231202334933000140550010000065681100910950,CIPOTANEA,SAMEH ESTADO,670.00
31231202334933000140550010000065691597592244-nfe,31231212927876000167550010002920371005142580,31231202334933000140550010000065691597592244,CIPOTANEA,SOMA ESTADO,698.87
31231202334933000140550010000065701895003892-nfe,31231200874929000140550010005191911481109198,31231202334933000140550010000065701895003892,PAIVA,MEDCENTER ESTADO,162.89
31231202334933000140550010000065711647600294-nfe,35231208231734000193550000001547401001764290,31231202334933000140550010000065711647600294,PAIVA,FUTURA ESTADO,174.87
31231202334933000140550010000065721101091085-nfe,31231225031668000127550010000587471985584699,31231202334933000140550010000065721101091085,PAIVA,SAMEH ESTADO,362.00
31231202334933000140550010000065731250705198-nfe,31231200874929000140550010005191871182423998,31231202334933000140550010000065731250705198,SANTA BARBARA DO TUGURIO,MEDCENTER ESTADO,375.90
31231202334933000140550010000065741002202690-nfe,31231203945035000191550010002750071009461118,31231202334933000140550010000065741002202690,SANTA BARBARA DO TUGURIO,ACACIA ESTADO,465.00
31231202334933000140550010000065751207102104-nfe,31231231495759000116550010000075711047343542,31231202334933000140550010000065751207102104,SANTA BARBARA DO TUGURIO,SIRIO ESTADO,265.85
31231202334933000140550010000065761716307593-nfe,31231231495759000116550010000075701742597398,31231202334933000140550010000065761716307593,SANTA BARBARA DO TUGURIO,SIRIO ESTADO,718.29
31231202334933000140550010000065771133187289-nfe,31231260665981000975550010008131191492525980,31231202334933000140550010000065771133187289,SANTA BARBARA DO TUGURIO,UNIAO QUIMICA ESTADO,219.60
31231202334933000140550010000065781641040140-nfe,31231203945035000191550010002749011009459718,31231202334933000140550010000065781641040140,ANTONIO CARLOS,ACACIA ESTADO,402.81
31231202334933000140550010000065791600100994-nfe,31231200874929000140550010005191811779860603,31231202334933000140550010000065791600100994,ANTONIO CARLOS,MEDCENTER ESTADO,501.20
31231202334933000140550010000065801157261042-nfe,31231203945035000191550010002750141009461180,31231202334933000140550010000065801157261042,RESSAQUINHA,ACACIA ESTADO,465.00
31231202334933000140550010000065811231027939-nfe,31231221681325000157550010002364361677943379,31231202334933000140550010000065811231027939,SANTANA DO GARAMBEU,MULTIFARMA ESTADO,2139.65
31231202334933000140550010000065821093624330-nfe,31231221681325000157550010002364341684473787,31231202334933000140550010000065821093624330,CIPOTANEA,31231221681325000157550010002364341684473787 MULTIFARMA ESTADO,1194.22
31231202334933000140550010000065831107910618-nfe,31231221681325000157550010002364371120322187,31231202334933000140550010000065831107910618,PAIVA,31231221681325000157550010002364371120322187 MULTIFARMA ESTADO,5172.05
31231202334933000140550010000065841510772926-nfe,31231221681325000157550010002364331497825945,31231202334933000140550010000065841510772926,SANTA RITA DO IBITIPOCA,31231221681325000157550010002364331497825945 MULTIFARMA ESTADO,594.84
31231202334933000140550010000065851559226736-nfe,31231218269125000187550010006355181352742440,31231202334933000140550010000065851559226736,DESTERRO DO MELO,31231218269125000187550010006355181352742440 BIOHOSP ESTADO,948.90
31231202334933000140550010000065861300823138-nfe,31231218269125000187550010006358661642581010,,SANTA RITA DO IBITIPOCA,31231218269125000187550010006358661642581010 BIOHOSP ESTADO,980.79
31231202334933000140550010000065871162320630-nfe,31231218269125000187550010006360871290229421,31231202334933000140550010000065871162320630,SANTA RITA DO IBITIPOCA,31231218269125000187550010006360871290229421 BIOHOSP ESTADO,661.73
31231202334933000140550010000065881101492802-nfe,31231218269125000187550010006354661203024050,31231202334933000140550010000065881101492802,CARANDAI,31231218269125000187550010006354661203024050 BIOHOSP ESTADO,37.43
31231202334933000140550010000065891876425533-nfe,31231231495759000116550010000075691215979463,31231202334933000140550010000065891876425533,CARANDAI,31231231495759000116550010000075691215979463 SIRIO PHARMA ESTADO,1436.58
31231202334933000140550010000065901904104601-nfe,31231205194502000114550010003453401121793470,,RESSAQUINHA,31231205194502000114550010003453401121793470 ALFALAGOS ESTADO,202.44
31231202334933000140550010000065911926543583-nfe,31231200874929000140550010005191821945721520,31231202334933000140550010000065911926543583,CAPELA NOVA,31231200874929000140550010005191821945721520 MEDCENTER ESTADO,107.76
31231202334933000140550010000065921518069100-nfe,31231200874929000140550010005191831716754070,31231202334933000140550010000065921518069100,RESSAQUINHA,31231200874929000140550010005191831716754070 MEDCENTER ESTADO,125.30
31231202334933000140550010000065931541064841-nfe,31231225031668000127550010000583361141556410,31231202334933000140550010000065931541064841,CAPELA NOVA,31231225031668000127550010000583361141556410 SAMEH ESTADO,169.56
31231202334933000140550010000065941391145989-nfe,31231225031668000127550010000583351247362360,31231202334933000140550010000065941391145989,RESSAQUINHA,31231225031668000127550010000583351247362360 SAMEH ESTADO,170.64
31231202334933000140550010000065951143742380-nfe,31231203945035000191550010002749301009460092,31231202334933000140550010000065951143742380,RESSAQUINHA,31231203945035000191550010002749301009460092 ACACIA ESTADO,165.00
31231202334933000140550010000065961045010102-nfe,31231203945035000191550010002749311009460111,31231202334933000140550010000065961045010102,CAPELA NOVA,31231203945035000191550010002749311009460111 ACACIA ESTADO,179.85
31231202334933000140550010000065971857847284-nfe,31231203945035000191550010002748811009457052,31231202334933000140550010000065971857847284,CARANDAI,31231203945035000191550010002748811009457052 ACACIA ESTADO,1395.00
31240102334933000140550010000065981609344781-nfe,31231260665981000975550010008135261155424751,31240102334933000140550010000065981609344781,ANTONIO CARLOS,UNIAO QUIMICA ESTADO,219.60
31240102334933000140550010000065991460941183-nfe,31231202305767000154550010000115541231255707,31240102334933000140550010000065991460941183,ANTONIO CARLOS,MATIMED ESTADO,2200.00
31240102334933000140550010000066001571021034-nfe,31231203945035000191550010002746541009442502,31240102334933000140550010000066001571021034,ANTONIO CARLOS,31231203945035000191550010002746541009442502 ACACIA ESTADO,490.20
31240102334933000140550010000066021784410806-nfe,31231242799163000126550010001411681667486490,31240102334933000140550010000066021784410806,ANTONIO CARLOS,31231242799163000126550010001411681667486490 BH FARMA ESTADO,751.20
31240102334933000140550010000066031151510557-nfe,31231225031668000127550010000591541897213822,31240102334933000140550010000066031151510557,ALFREDO VASCONCELOS,31231225031668000127550010000591541897213822 SAMEH ESTADO,568.80
31240102334933000140550010000066041510550010-nfe,31231203945035000191550010002741901009428673,31240102334933000140550010000066041510550010,ANTONIO CARLOS,31231203945035000191550010002741901009428673 ACACIA ESTADO,103.05
31240102334933000140550010000066051889010109-nfe,31231212927876000167550010002920361005142575,31240102334933000140550010000066051889010109,ALFREDO VASCONCELOS,31231212927876000167550010002920361005142575 SOMA-MG ESTADO,2161.65
31240102334933000140550010000066061909711422-nfe,31231260665981000975550010008131171092664849,31240102334933000140550010000066061909711422,RESSAQUINHA,31231260665981000975550010008131171092664849 UNIAO QUIMICA ESTADO,87.84
